2075	eng	I have class tomorrow.
2077	eng	"Thank you." "You're welcome."
2078	eng	How do you pronounce "pronounce"?
2079	eng	Winter is my favorite season.
2080	eng	It's difficult to have great ideas.
2082	eng	I tend to look at the pictures before reading the text.
2084	eng	We walked a lot.
2085	eng	I spent twelve hours on the train.
2086	eng	She got sick this weekend.
2087	eng	Hold on, someone is knocking at my door.
2088	eng	He's rich. He doesn't need money!
2090	eng	They're making too much noise. I can't concentrate.
2092	eng	You're sick. You have to rest.
2093	eng	There's a secret path on the left.
2094	eng	Smith has spent years studying the effects of sleep and sleep loss on memory and learning.
2095	eng	She's asking for the impossible.
2097	eng	I can place the palms of my hands on the floor without bending my knees.
2098	eng	There cannot be progress without communication.
2100	eng	The best way to make your dreams come true is to wake up.
2102	eng	The world is full of fools.
2103	eng	Are you saying my life is in danger?
2105	eng	This place has a mysterious atmosphere.
2106	eng	I look forward to hearing your thoughts on this matter.
2107	eng	So what if I am gay? Is it a crime?
2108	eng	My life is hollow without him.
2109	eng	I don't want to fail my exams.
2110	eng	My mother bought two bottles of orange juice.
2111	eng	She was wearing a black hat.
2112	eng	We made pancakes for breakfast.
2114	eng	I spent the whole afternoon chatting with friends.
2115	eng	I want to be more independent.
2116	eng	Are you just going to stand there all day?
2117	eng	A rabbit has long ears and a short tail.
2118	eng	My heart was filled with happiness.
2121	eng	Your secret will be safe with me.
2122	eng	I don't want to hear any more of your complaining.
2123	eng	Tell them to call me before they leave.
2124	eng	You should have refused such an unfair proposal.
2128	eng	Yes! I won twice in a row!
2129	eng	I'm tired of eating fast food.
2130	eng	I'm sick and tired of being sick and tired.
2131	eng	I can't wait to go on a vacation.
2132	eng	The rooms in this hotel are really very bad at muffling sounds. I can hear my neighbor chewing his gum!
2133	eng	The essence of mathematics is liberty.
2134	eng	Can you imagine what our lives would be like without electricity?
2137	eng	If you lend someone $20 and never see that person again, it was probably worth it.
2138	eng	The essence of liberty is mathematics.
2139	eng	His story was too ridiculous for anyone to believe.
2140	eng	How many hours of sleep do you need?
2141	eng	Each person is a world.
2142	eng	I have French nationality but Vietnamese origins.
2143	eng	It's very frustrating to try to find your glasses when you can't see anything without glasses.
2144	eng	Do you think mankind will someday colonize the Moon?
2146	eng	I'm going to buy myself a new camera, digital this time.
2147	eng	I'm crazy about you.
2150	eng	I am proud to be a part of this project.
2151	eng	Beauty lies in the eyes of the one who sees.
2152	eng	Who buys this type of art?
2153	eng	Why can't we tickle ourselves?
2154	eng	The answer leads us to a vicious circle.
2155	eng	I'm too lazy to do my homework.
2156	eng	What... you still don't know how to drive?
2157	eng	Have you got a beard already?
2158	eng	I feel that I am free.
2159	eng	Freedom is not free.
2160	eng	I created a shortcut on the desktop.
2161	eng	I want an MP3 player!
2162	eng	My brother is very important. At least he thinks he is.
2163	eng	While eating a pizza he was annoying his sister.
2164	eng	At this rate, we're not likely to be done before the end of the week.
2165	eng	I guess my view on friendship is pretty bleak because I've never really had to rely on anyone for anything.
2166	eng	What?! You ate my chocolate bear?!
2168	eng	Where are you?
2171	eng	He's got a face like a month of wet Sundays.
2172	eng	Holy crap, who's the asshole who dares call me in the middle of the night?!
2173	eng	He has just published an interesting series of articles.
2175	eng	No way!
2176	eng	It's a dead end.
2177	eng	I don't necessarily trust translations.
2178	eng	To share one's passion is to live it fully.
2179	eng	The day before yesterday you impressed everyone, but I already knew you.
2180	eng	If I showed you my house, my neighborhood back then, would you understand where I am from?
2181	eng	Life is not long, it is wide!
2182	eng	When I was your age, Pluto was a planet.
2183	eng	She is on the verge of a nervous breakdown.
2184	eng	Elephants are the largest land animals alive today.
2185	eng	If you teach me how to dance, I will show you my hidden scars.
2187	eng	Fruits and vegetables are essential to a balanced diet.
2189	eng	I still don't like Cavalieri, Tonelli, or Fubini... and my oral calculus exam is already tomorrow.
2190	eng	I usually take a shower in the evening.
2191	eng	He spent the evening reading a book.
2192	eng	You have been thinking about this problem the whole morning. Take a break; go eat lunch.
2193	eng	If I don't do it now, I never will.
2196	eng	There are a lot of things you don't know about my personality.
2197	eng	Perhaps you are right, I have been selfish.
2198	eng	Everyone deserves a second chance.
2199	eng	When we borrow money, we must agree on the conditions.
2200	eng	What is the advantage of this technology?
2201	eng	If you do not have this program, you can download it now.
2204	eng	Gonzales offers a bike to all his employees in Europe.
2207	eng	I prefer to look for a solution to problems, not only to report them.
2209	eng	The seven questions that an engineer has to ask himself are: who, what, when, where, why, how and how much.
2210	eng	You are still asking yourself what the meaning of life is?
2212	eng	Remember that we are all in the same boat.
2215	eng	Goodbyes are always sad.
2216	eng	Don't forget about us!
2217	eng	Time has passed very fast.
2220	eng	There are also nightclubs where you dance flamenco.
2224	eng	Do you have professional experience?
2225	eng	How much do you leave for a tip in Spain?
2226	eng	Who painted this painting?
2227	eng	At this hour, there is incredible traffic.
2228	eng	We men are used to waiting for the women.
2229	eng	Aren't you ashamed to talk like that?
2231	eng	He's Argentinean and he gives tennis lessons.
2232	eng	Please, can you indicate this to me on the map?
2233	eng	The tap is running.
2234	eng	Please tell us where there is a grocery store.
2235	eng	I am four months pregnant.
2236	eng	I've got a pacemaker.
2237	eng	I would like batteries for this device.
2238	eng	Can I pay by credit card?
2239	eng	Cut, wash and dry, please.
2241	eng	I feed my cat every morning and every evening.
2242	eng	Could you please repeat that?
2243	eng	Generally, who visits their parents more, sons or daughters?
2245	eng	You will find this in a hardware store.
2246	eng	Every effort deserves a reward.
2247	eng	It costs an arm and a leg.
2248	eng	More than 90 percent of visits to a web page are from search engines.
2249	eng	I need your advice.
2250	eng	Any chance you know where I put my keys?
2251	eng	I'm getting ready for the worst.
2253	eng	That sounds interesting. What did you tell her?
2254	eng	Where is your twenty? I'll give you five bucks for it.
2255	eng	Little by little, you will notice improvement in your writings.
2256	eng	I knew it was plastic but it tasted like wood.
2257	eng	Sometimes Spenser cares so much about Trang that he leads her to believe he is being overprotective.
2258	eng	There are things in this world which simply cannot be expressed in the form of words.
2259	eng	The most perfidious way of harming a cause consists of defending it deliberately with faulty arguments.
2260	eng	Take good care of yourself.
2261	eng	As he sits in the dark, typing away at his computer, he hears the sound of morning birds chirping away and realizes he has been up all night - but the insomniac still refuses to sleep.
2262	eng	Try as you might, but you cannot force a belief onto someone else, much less your own self.
2263	eng	The functions sine and cosine take values between -1 and 1 (-1 and 1 included).
2264	eng	I am against using death as a punishment. I am also against using it as a reward.
2266	eng	Can I stay at your place? I have nowhere to go.
2267	eng	Girls are more likely than boys to be malnourished, suffer poverty, face violence and be refused an education, according to a new report.
2268	eng	If only we'd stop trying to be happy we could have a pretty good time.
2269	eng	On May 18, a young Japanese couple was arrested after their one-year-old baby was found wrapped in a plastic bag and dumped in a gutter.
2270	eng	We are haunted by an ideal life, and it is because we have within us the beginning and the possibility for it.
2271	eng	Death is only a horizon, and a horizon is nothing save the limit of our sight.
2273	eng	The only way on Earth to multiply happiness is to divide it.
2274	eng	A known mistake is better than an unknown truth.
2275	eng	Life is not an exact science, it is an art.
2276	eng	Everything is theoretically impossible until it's done.
2278	eng	You may be disappointed if you fail, but you are doomed if you don't try.
2279	eng	Boredom is the feeling that everything is a waste of time; serenity, that nothing is.
2280	eng	Never lose sight of the importance of a beautiful sunrise, or watching your kids sleep, or the smell of rain. It's often the small things that really matter in life.
2281	eng	There is no distance on this earth as far away as yesterday.
2283	eng	Every man takes the limits of his own field of vision for the limits of the world.
2284	eng	We can travel through time. And we do at the remarkable rate of one second per second.
2285	eng	The real problem is not whether machines think but whether men do.
2286	eng	My interest is in the future because I'm going to spend the rest of my life there.
2287	eng	The world is a book, and those who do not travel read only a page.
2288	eng	The problem with many things is the pre-conceived ideas we have about them!
2289	eng	The best way to predict the future is to invent it.
2290	eng	Advertising may be described as the science of arresting the human intelligence long enough to get money from it.
2291	eng	If we knew what we were doing, it wouldn't be called research, would it?
2293	eng	Nothing is impossible for the man who doesn't have to do it himself.
2295	eng	It is not the strongest of the species that survives, not the most intelligent, but the one most responsive to change.
2297	eng	I can't understand why people are frightened of new ideas. I'm frightened of the old ones.
2298	eng	Hope is not a strategy.
2299	eng	Japan is full of beautiful cities. Kyoto and Nara, for instance.
2300	eng	They are waiting for you in front of the door.
2301	eng	Do you have a pen on you?
2302	eng	Whose is this?
2303	eng	Since Mario lied to me, I don't speak to him anymore.
2304	eng	It's a good deal.
2305	eng	Pick up your things and go away.
2307	eng	He laughs best who laughs last.
2308	eng	The sooner, the better.
2309	eng	He doesn't look his age.
2310	eng	Do you like rap?
2311	eng	I love trips.
2313	eng	I really wasn't expecting that from you.
2314	eng	I've been waiting for hours.
2315	eng	He died at a very old age.
2316	eng	He's an old timer.
2317	eng	That's the snag.
2318	eng	We are what we pretend to be, so we must be careful what we pretend to be.
2319	eng	I don't know him.
2320	eng	I liked this film.
2321	eng	She's rolling in money.
2322	eng	It's not important.
2323	eng	I don't care.
2324	eng	I was about to go out when the phone rang.
2325	eng	Look carefully. I'm going to show you how it's done.
2327	eng	People should understand that the world is changing.
2329	eng	Fifty-two per cent of British women prefer chocolate to sex.
2330	eng	I don't like these remarks.
2332	eng	I'm not convinced at all.
2333	eng	Why do you want to leave today?
2334	eng	I'm going to take my car.
2335	eng	It's too good to be true.
2336	eng	You cannot achieve the impossible without attempting the absurd.
2337	eng	You should only count on yourself--but even then, not too much.
2338	eng	To be quiet in class is to respect other people's sleep.
2339	eng	Logic is a systematic method of coming to the wrong conclusion with confidence.
2340	eng	Cole's Axiom: The sum of the intelligence on the planet is a constant; the population is growing.
2341	eng	People will accept your idea much more readily if you tell them Benjamin Franklin said it first.
2342	eng	If you see a man approaching you with the obvious intention of doing you good, you should run for your life.
2344	eng	Better late than never.
2345	eng	Like father, like son.
2348	eng	The early bird catches the worm.
2349	eng	In life there are ups and downs.
2350	eng	All cats are grey in the dark.
2351	eng	Teach me how you do it.
2352	eng	No news is good news.
2353	eng	Wealth comes to those who make things happen, not to those who let things happen.
2355	eng	I was expecting it!
2356	eng	The world is divided into people who get things done, and people who get the credit.
2357	eng	I don't expect anything from you.
2358	eng	Wait in the waiting room.
2359	eng	More people get into trouble for things they say rather than for what they do.
2360	eng	People who will lie for you, will lie to you.
2362	eng	There isn't any solution.
2363	eng	In business today, too many executives spend money they haven't earned, to buy things they don't need, to impress people they don't even like.
2364	eng	I didn't know he drank so much.
2365	eng	Any activity you need to accomplish will take more time than you have.
2367	eng	Do you want fruit juice?
2370	eng	Enjoy your meal!
2371	eng	There's no love without jealousy.
2372	eng	No love is foul nor prison fair.
2374	eng	We are cut from the same cloth.
2376	eng	The walls have ears.
2377	eng	I've got a frog in my throat.
2378	eng	Make yourself at home.
2379	eng	Nothing great has been achieved by playing it safe.
2382	eng	At this stage there is still not a clear energy policy for bringing decentralised power to rural areas.
2383	eng	Why aren't you coming with us?
2385	eng	Why are you telling me about hippos all of the sudden? I don't see the connection between that and your twelve red goldfishes.
2386	eng	Don't listen to him, he's talking nonsense.
2387	eng	You can't get lost in big cities; there are maps everywhere!
2388	eng	We are sorry, the person you are trying to contact is not available.
2390	eng	He came several times.
2392	eng	We must think about friends.
2393	eng	I'm going to take a bath.
2394	eng	It was raining when we left, but by the time we arrived, it was sunny.
2395	eng	We left by train.
2396	eng	If you eat too much, you'll become fat.
2397	eng	I don't know if he would have done it for me.
2398	eng	Would you like to come?
2399	eng	I knew he would accept.
2400	eng	She would willingly come but she was on vacation.
2401	eng	I thought it was true.
2403	eng	This is the boy I think about.
2404	eng	He has been warned on several occasions.
2405	eng	I have to give back the book before Saturday.
2406	eng	We tried so hard to make things better for our kids that we made them worse.
2407	eng	Hi, I just wanted to let you know that the problem is fixed.
2409	eng	I went to drink a beer with friends.
2410	eng	He jumped out the window.
2411	eng	Yesterday we had fun.
2412	eng	They quarreled.
2413	eng	I ate caviar.
2415	eng	This knife was very useful to me.
2416	eng	You took the wrong key.
2417	eng	I managed to get in.
2420	eng	I'll bring you the bill immediately.
2421	eng	Here is your change.
2422	eng	I'll pay by cheque.
2423	eng	Did you leave a tip?
2424	eng	Don't forget the ticket.
2425	eng	I'm sorry, I don't have change.
2427	eng	We have to expect the worst.
2428	eng	They don't even know why.
2429	eng	I want you to tell me the truth.
2430	eng	You arrived at the moment I left.
2431	eng	Muiriel likes to annoy me lately.
2432	eng	It's not serious, I don't bear him a grudge.
2433	eng	Who is coming with me?
2435	eng	Florence is the most beautiful city in Italy.
2436	eng	On your feet, children!
2437	eng	I talked to friends.
2440	eng	The film lasted 2 hours.
2441	eng	I'm glad to see you back.
2442	eng	You changed a lot.
2443	eng	Those who know him like him.
2444	eng	Tell me what happened.
2445	eng	They are sensible girls.
2446	eng	How beautiful you are!
2447	eng	It's easier to have fun than to work.
2449	eng	It's more difficult than you think.
2450	eng	He told me he would go to Venice.
2451	eng	Who are those guys?
2454	eng	The spirit is willing, but the flesh is weak.
2456	eng	It seems to me that the train is late.
2457	eng	He learned the news while reading the newspaper.
2460	eng	Ask Trang if he's going out this evening.
2463	eng	Who said that? It's totally wrong!
2464	eng	When I was a child, I would spend hours reading alone in my room.
2465	eng	Wolves won't usually attack people.
2467	eng	Please will you close the door when you go out.
2469	eng	Ah! If I were rich, I'd buy myself a house in Spain.
2470	eng	I wish she would stop playing that stupid music.
2471	eng	I hope he'll be able to come! I'd like to see him.
2472	eng	They will never accept; it's too far.
2473	eng	Her garden is a work of art.
2474	eng	I'd rather be a bird than a fish.
2475	eng	Water freezes at zero degrees Celsius, doesn't it?
2476	eng	If you take care of the small things, the big things will take care of themselves.
2477	eng	Every man's work, whether it be literature or music or a picture or architecture or anything else, is always a portrait of himself.
2478	eng	When we seek to discover the best in others, we somehow bring out the best in ourselves.
2479	eng	Forget it. It's not worth it.
2480	eng	We're going to eat a lot tonight so I hope you're not on a diet.
3257	eng	For once in my life I'm doing a good deed... And it is useless.
4719	eng	You need not telephone me.
4721	eng	Brian repeatedly told Chris that he owed him a pretty large amount of money.
4722	eng	How dare you say such a thing to me?
4723	eng	You ask me to do the impossible.
4724	eng	I brought you a little something.
4908	eng	You are no better at remembering things than I am.
4918	eng	You have the same racket as I have.
4919	eng	She has as many books as I.
5942	eng	We have to take him to the hospital immediately; he is seriously injured!
5943	eng	Go and speak to my colleague.
5944	eng	Tell me about it!
5950	eng	Let's not be in too much of a hurry.
5973	eng	Does it also work without registration?
5975	eng	In which folder did you save the file?
5992	eng	I heard a cotton candy shop has just opened. Let's go, dudes.
5999	eng	I have to take medicine.
6002	eng	Please do not take photos here.
6008	eng	I'm taking a walk in a park.
6011	eng	My hobby is to listen to music.
6019	eng	I work even on Sunday.
6022	eng	He's not working much at the moment.
6024	eng	It happened a long time ago.
6026	eng	Where have you been?
6028	eng	Here comes the bride!
6032	eng	What have you been doing all this time!
6034	eng	It's been snowing all night.
6036	eng	It's been ten years since we last met.
6041	eng	How come you know so much about Japanese history?
6043	eng	Could you turn on the light, please?
6044	eng	She's selling drugs at concerts.
6047	eng	Turn right at the crossroad.
6048	eng	I buried my dog at the pet cemetery.
6050	eng	They forgot to lock the door.
6054	eng	He was born on July 28th, 1888.
6088	eng	Will you listen to me for a few minutes?
6110	eng	How did your interview go?
6114	eng	I'm going to sit on the bench over there next to the street lamp.
6117	eng	I have to write a letter. Do you have some paper?
6124	eng	Could you do me a favour please?
6128	eng	No, I'm not mad at you, I'm just disappointed.
6130	eng	She is mad at me.
6133	eng	I can't believe my eyes.
6135	eng	I couldn't say when exactly in my life it occurred to me that I would be a pilot someday.
6136	eng	An eye for an eye, a tooth for a tooth.
6138	eng	She has always done her best to make their life easier.
6140	eng	I've got mosquito bites all over my arm.
6143	eng	During winter I sleep with two blankets.
6314	eng	You are to come with me.
7279	eng	Are you angry at what I said?
7656	eng	Can you justify the use of violence?
8389	eng	Can you do bookkeeping?
8390	eng	You have no sense of direction.
8861	eng	You should know better than to ask a lady her age.
9580	eng	You shouldn't do things by halves.
9581	eng	You should pay your rent in advance.
9582	eng	You must keep your room clean.
9583	eng	You must take off your hat in the room.
9584	eng	You are wavering.
9585	eng	Have you ever climbed Mt. Fuji?
9586	eng	Your undaunted spirit will carry you through.
9587	eng	You should take care of your sick mother.
9588	eng	You have to learn standard English.
9589	eng	You have bought more postage stamps than are necessary.
9590	eng	You are not at all wrong.
9591	eng	Have you ever traveled in a plane?
9593	eng	You are idle to the bone.
9594	eng	Can you keep a secret?
9595	eng	Since you look tired, you had better take a rest.
9596	eng	Now that you are tired, you'd better rest.
9597	eng	You are tired, and so am I.
